Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,monthly_debt_to_annual_income,part_of_loan_to_pay,months_to_pay,was_bankrupt,was_problems,is_tax_liens,was_delinquent_in_last_month
Rent,-0.21979614459855257,10+ years,-0.1031789807490464,-0.8467233144158651,-1.172597189038466,-0.48168921635249223,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3647995551174967,-0.3889952562433185,0.235509359367673,-0.2431624487126243,0.0,0.48661428143538515,0.23720341464115383,-0.6101625056423075,1,1,0,1
Home Mortgage,0.011489775453114243,10+ years,-0.1031789807490464,-0.4381026477576284,-0.1296095383536179,-0.05172251219310455,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3584093014128996,0.2745631232043495,0.12605167368644493,-0.2717132697927106,0.0,0.03186166313160343,0.12119551463669671,0.08661498617951302,0,0,0,1
Rent,-0.2027334643907894,9 years,-0.1031789807490464,0.37913868555884506,-0.5947256528482123,-0.14649086388494373,-0.3264900671789613,1.6888983253348813,-0.3273751528441557,debt consolidation,Short Term,-0.35884576598237566,-0.175944319083552,0.4835007491659148,-0.23772419707832212,0.0,0.7933122914177123,0.29066758053831626,-0.48945574526504393,0,0,0,0
Rent,-0.9600142755988361,10+ years,-0.1031789807490464,-1.4596543144032201,-0.4537813757286382,-0.45057059132093813,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.37034781024318325,-0.4183502051283491,-1.1363039522974479,-0.26423567379554513,0.0,-0.8332655246727663,-0.3666735090033845,0.7935872285725176,0,0,0,1
Home Mortgage,0.16705621328688888,3 years,-0.1031789807490464,0.7877593522170818,-0.7356699299677864,-0.04093030819279962,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3626522869048301,0.22529687178102298,0.1538598424811353,-0.2472411374383509,1.0,-0.10131445070801914,-0.034392367190574744,0.019056615367413904,0,0,0,1
Own Home,-0.2027334643907894,3 years,-0.1031789807490464,2.013621352191792,2.210065461831312,1.636054601752333,-0.3264900671789613,0.8938129232821113,-0.3273751528441557,other,Long Term,-0.36159102502251345,0.3385068490701913,0.890480483957508,-0.23772419707832212,0.0,1.341641617501657,-0.03555816610331199,-0.23089002575686524,0,0,0,0
Rent,-0.355658810615731,10+ years,-0.1031789807490464,-0.029481981099391662,-0.9611807733591049,-0.3457162739273825,-0.3264900671789613,1.379698446758804,-0.3273751528441557,debt consolidation,Short Term,-0.3683923115027746,-0.29609480754321205,-0.3039184012636764,-0.29278649487563146,0.0,-0.0790319594963436,-0.1301472318855627,-0.28648855813659496,0,0,0,0
Home Mortgage,0.4742827302027688,2 years,-0.1031789807490464,-0.4381026477576284,1.9140824798802065,-0.3399339478576895,1.6169031898386654,-0.6963578808234285,2.534295763625736,home improvements,Long Term,-0.356153432567198,-0.46238262845589495,-1.2502413733772126,-0.2696739254298473,0.0,-1.6663127815006886,0.43362934255623536,1.2580934944572573,1,1,0,1
Home Mortgage,-0.15306865799771052,10+ years,-0.1031789807490464,-0.6424129810867467,-0.17189282148948976,0.20565720774872787,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3530040142091832,0.8026108665199577,-0.06750670485410509,-0.24588157452977535,0.0,-0.012490643008051111,0.09009426982935655,0.8376199251919197,0,0,0,1
Home Mortgage,1.3969450127118348,10+ years,-0.1031789807490464,-0.6424129810867467,0.8710948291953583,-0.6786193519245185,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3647102001662654,-0.6469888477038102,-1.082800697443226,-0.22548813090114228,0.0,-1.6386363195797327,0.41857021258018484,-0.24888304099592146,0,0,0,1
Home Mortgage,-0.4389207591025696,10+ years,-0.1031789807490464,0.37913868555884506,-0.8484253516634455,-0.10137989256260575,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36373691854362267,-0.048398203966810584,-0.15786212260949722,-0.2560782963440919,0.0,0.2758766550586328,0.06470948055266475,-0.06866333645072302,0,0,0,1
Home Mortgage,0.08819198943243269,3 years,-0.1031789807490464,0.9920696855462001,-0.5383479420003826,-0.22320599906911534,-0.3264900671789613,-0.4313294134725052,-0.3273751528441557,debt consolidation,Long Term,-0.36630278033551905,-0.4853090710928471,1.506063746363982,-0.24792091889263868,0.0,1.507012883253292,0.24513732691929427,-0.8531105688500513,0,0,0,0
Home Mortgage,-0.11985232446150344,10+ years,-0.1031789807490464,-0.6424129810867467,-0.15779839377753263,0.34401370443157364,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3571383990680787,1.2887879850693207,0.03341412657708125,-0.24452201162119983,0.0,0.07619965634746277,-0.2115284634775426,1.2333190837318382,0,0,0,1
Rent,-0.7413810269755322,10+ years,-0.1031789807490464,-0.23379231442851003,0.32141214842901955,-0.4509016405234015,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,2.7511385336896237,-0.8533837208722034,-0.7628799713401772,-0.2295668196268689,0.0,-0.30086455658975014,0.5741076716618819,-1.025016361772737,1,1,0,1
Rent,-0.2757135818237059,2 years,-0.1031789807490464,0.7877593522170818,1.8858936244562916,-0.05311291884345058,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3641733831130987,-0.17133627478183205,-0.27780069865711315,-0.23092638253544442,0.0,-0.1456312719835305,0.119633812407601,-0.1372510383316189,0,0,0,1
Rent,-0.6320521185168625,2 years,-0.1031789807490464,-0.4381026477576284,-1.384013604717827,-0.43468022960269775,-0.3264900671789613,0.18707034367964917,-0.3273751528441557,debt consolidation,Short Term,-0.36643337603347254,-0.4275094042959652,-0.0028463731582444927,-0.2316061639897322,0.0,0.9635585265058834,0.1887119993943828,-0.5816677644118604,0,0,0,0
Home Mortgage,0.019621880778916422,5 years,-0.1031789807490464,-0.4381026477576284,0.955661395467103,0.34833941401042795,-0.3264900671789613,-0.6521864695982746,-0.3273751528441557,medical bills,Long Term,-0.3563183955540866,0.2867374624706219,0.6363188925726023,-0.27919086578987606,0.0,0.6219172619749456,0.17321845241958564,-0.17349273376724672,0,0,0,1
Rent,-0.8452557741582863,< 1 year,-0.1031789807490464,1.400690352204437,-1.5954300203971883,-0.4377920921058532,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36864594209511586,-0.5722930184672885,-0.3923297829027224,4.0714104416518495,1.0,0.763859269550705,0.18658258248463627,-0.6289852428054379,0,0,0,1
Home Mortgage,-0.2027334643907894,7 years,-0.1031789807490464,-0.23379231442851003,-0.4960646588645103,-0.19067489744038435,1.6169031898386654,2.572326549837959,2.534295763625736,vacation,Short Term,-0.3717651172388678,-0.4878690957049137,-1.2275046031469035,-0.23772419707832212,0.0,-1.5119484661975091,-1.0321648142407014,0.9586019688218095,1,1,0,0
Rent,-0.2206806031838362,2 years,-0.1031789807490464,0.37913868555884506,0.06771244961378611,0.4734539425947401,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.35230498355224277,1.9781741683809495,0.9828644611386526,3.622754681821921,1.0,1.5070753538734656,-0.2219485380775283,0.8284621235493805,0,0,0,1
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.23379231442851003,-0.20008167691340498,-0.027555920413280637,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,major purchase,Short Term,-0.3710736473854931,-0.620990375532378,-0.25311989231045784,-0.23772419707832212,0.0,-0.1991467068837574,-0.12839248341989365,-0.7393405695668042,0,0,0,1
Own Home,-0.8312272782639267,1 year,-0.1031789807490464,-0.23379231442851003,0.377789859276849,-0.3546104625002309,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3673970348152134,-0.36242788971364936,-1.018055842437959,-0.2492804818012142,0.0,-0.7223459258328243,0.05850374777183428,0.5555850043514056,0,0,0,1
Rent,-0.09759345006519898,1 year,-0.1031789807490464,2.626552352179147,-0.3692148094568938,0.22763887479229372,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.35390100045038997,0.5008692989110387,0.7335206983899091,-0.24792091889263868,1.0,0.9303135594131784,0.158791747002798,-0.05366142326506804,0,0,0,1
Home Mortgage,1.0095030157695377,1 year,-0.1031789807490464,2.626552352179147,-0.21417610462536207,0.1822409941611542,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35376490598620686,0.6717082746896178,1.7168648800234283,-0.2404433228954732,0.0,0.49773882551395177,0.11040985621409723,-0.27078329408007673,0,0,0,1
Home Mortgage,-0.3405247414897668,10+ years,-0.1031789807490464,0.37913868555884506,0.12409016046161554,0.2300224290500298,-0.3264900671789613,0.7612986896066497,-0.3273751528441557,debt consolidation,Long Term,-0.3630990616609867,0.7995957264213015,0.4655818075717678,-0.2363646341697466,0.0,1.0411979928246087,-0.39383029406477615,0.3307649407289154,0,0,0,0
Rent,1.4236016117405217,< 1 year,-0.1031789807490464,0.7877593522170818,1.279833232842123,0.7838015349307071,-0.3264900671789613,-0.25464376857188964,-0.3273751528441557,debt consolidation,Short Term,-0.35209259370662366,1.6228427522261026,2.2985542953579547,-0.23500507126117104,0.0,0.5531828263938159,-0.11569963950678795,0.024770941468791118,0,0,0,0
Rent,-1.2821537469943594,5 years,-0.1031789807490464,0.1748283522297267,1.5194385039453995,-0.5880222201837174,-0.3264900671789613,0.8496415120569574,-0.3273751528441557,debt consolidation,Short Term,-0.36980343238645086,-0.8082703982640072,-1.2882768626100718,-0.2424826672583365,1.0,-0.7224181013407484,0.46232579308419547,-0.6476911688771333,0,0,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.6424129810867467,4.606118172864071,1.0969078706205353,-0.3264900671789613,0.49627022225572637,-0.3273751528441557,debt consolidation,Long Term,-0.3594368833520598,3.2280350734276975,0.3560395985811334,-0.23772419707832212,1.0,0.6215821514936026,-1.166055582289893,2.5569875366753956,0,0,0,0
Rent,-0.659519471248726,2 years,-0.1031789807490464,-1.4596543144032201,0.377789859276849,-0.3902534266321174,-0.3264900671789613,0.628784455931188,-0.3273751528441557,other,Short Term,-0.36906247363700956,-0.8429729541164658,-0.22590338668161195,-0.2336455083525955,0.0,0.6085493948011813,0.5318606161462428,-1.0286231649911366,0,0,0,0
Rent,1.8834463712058975,5 years,-0.1031789807490464,-1.2553439810741018,0.22275115444531732,-0.5043550517478157,1.6169031898386654,2.528155138612805,2.534295763625736,buy a car,Long Term,-0.3664505596779401,-0.7765829825102047,-0.046037784264891246,-0.23976354144118545,0.0,-1.0929054757452539,0.4906978062004354,-0.9587843688965538,1,1,0,0
Rent,-0.9158896195107977,3 years,-0.1031789807490464,-0.23379231442851003,0.26503443758118966,-0.4375493226907134,1.6169031898386654,0.8496415120569574,-0.3273751528441557,debt consolidation,Short Term,-0.36788230093497737,-0.4874708696541478,-0.2948744071571966,-0.2513198261640775,0.0,1.2519677706510077,0.14906488564619844,-0.5491253810961099,0,1,0,0
Rent,-0.7379414658105404,10+ years,-0.1031789807490464,-1.2553439810741018,-0.8766142070873605,-0.32355804730916954,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3676987796120638,-0.5102835334194525,-0.9781608403981601,-0.2363646341697466,0.0,-0.7557307892451213,0.18767331445629687,0.00480967052880971,0,0,0,1
Own Home,-0.2027334643907894,8 years,-0.1031789807490464,-0.8467233144158651,-0.045042972081873266,-0.1853781102009709,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3610885752582819,-0.30184064056140597,-0.7825739024318575,-0.23772419707832212,1.0,-0.9124872881069827,0.29873615132431475,0.1892275720710393,0,0,0,1
Rent,0.22543047991560783,3 years,-0.1031789807490464,-0.029481981099391662,-0.7074810745438714,-0.35427941329776763,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.363206974948243,-0.44383667237736785,1.981591885084128,-0.2472411374383509,0.0,1.7621760872934569,0.32320228070928114,-0.8621021932878796,0,0,0,1
Home Mortgage,-0.4568556137485986,6 years,-0.1031789807490464,-0.6424129810867467,-0.2564593877612344,-0.34189817312563864,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36707260760766586,-0.3658412558630715,0.3020292038704734,-0.23092638253544442,0.0,1.0523829119732038,0.089248102160406,-0.6055217560060189,0,0,0,1
Home Mortgage,0.6469732689793958,5 years,-0.1031789807490464,0.1748283522297267,0.3496010038529343,0.1540576720581084,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35021476503920845,1.0096315234824118,0.16341097644405328,-0.2832695545156027,1.0,-0.4673278398613823,0.09639189528989563,0.7840903316446733,0,0,0,1
Rent,-1.3173846806414902,< 1 year,-0.1031789807490464,-0.8467233144158651,1.0825112448747194,-0.4373286232224045,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,2.7511385336896237,-0.6413567935572635,-1.3223397563008323,-0.26899414397555954,0.0,-0.7889051193314562,0.5737124513256487,0.6646784749621338,1,1,0,1
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.8467233144158651,-0.11551511064166031,-0.3585389130361293,1.6169031898386654,0.7612986896066497,2.534295763625736,debt consolidation,Short Term,-0.36761973484751304,-0.45606790107946393,-0.8135094336745831,-0.23772419707832212,0.0,-0.9541671496535503,0.13620170343991825,-0.11136232101771606,1,1,0,0
Home Mortgage,-0.6305043159926161,5 years,-0.1031789807490464,-0.4381026477576284,-0.46787580344059554,-0.09213258484046308,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.36238147266802134,0.3502829622856977,-0.2898875319022217,-0.2492804818012142,0.0,0.420000350871453,-0.08663159499304311,0.5693986147221192,0,0,0,1
Home Mortgage,3.9473550482592623,10+ years,-0.1031789807490464,-0.4381026477576284,0.053618021901828496,-0.514860346439319,-0.3264900671789613,0.3637559885802647,-0.3273751528441557,debt consolidation,Short Term,-0.36637976306273373,-0.7207744459671525,-0.8501080266475342,-0.22752747526400557,0.0,-1.6918417376489407,0.4436366668241412,-0.6998745389363022,0,0,0,0
Home Mortgage,-0.3755345604905768,10+ years,-0.1031789807490464,-1.0510336477449835,-0.721575502255829,-0.43161250699320414,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3671688360166842,-0.30923626721848735,-0.9360682323137959,4.234557990680914,1.0,-1.0130166058632781,0.02644133205289165,0.48432378382347857,0,0,0,1
Home Mortgage,-0.2250046229341117,4 years,-0.1031789807490464,2.626552352179147,1.5053440762334418,0.3192953639809775,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.35572177941817285,0.151056158031091,0.8863388417965966,4.091803885280482,1.0,1.3850970000475542,0.23224647851738406,-0.35900612819022043,1,1,0,1
Rent,-0.46896778270817707,3 years,-0.1031789807490464,-1.6639646477323387,-1.243069327598253,-0.5645397967556511,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3667158751485193,-0.5880513921904541,-1.2981660898106153,-0.2669547996126962,1.0,-1.5354411208198417,0.31689282320391926,0.8566707626744942,0,0,0,1
Rent,-0.2419076092306431,2 years,-0.1031789807490464,-0.8467233144158651,-0.32693152632102146,-0.436026496359382,-0.3264900671789613,0.49627022225572637,-0.3273751528441557,business loan,Short Term,-0.3669310143772531,-0.5413451653791942,-0.6328831214732051,-0.26423567379554513,0.0,-0.6780313079192336,0.2643439103880032,-0.45693748313867233,0,0,0,0
Home Mortgage,-0.15658192404480936,10+ years,-0.1031789807490464,-0.4381026477576284,0.9415669677551454,-0.13404341387232208,-0.3264900671789613,-0.07795812367127412,-0.3273751528441557,debt consolidation,Long Term,-0.35640087704753093,-0.46141550804689196,-0.32538732185289027,-0.2492804818012142,1.0,-0.34528771469889974,0.4312186724209919,-0.5003394511105935,0,0,0,0
Home Mortgage,0.709327599241891,2 years,-0.1031789807490464,0.9920696855462001,-0.9611807733591049,-0.48113746768172,1.6169031898386654,2.616497961063113,-0.3273751528441557,home improvements,Short Term,-0.3690927168512725,-0.8086117348789494,1.6607414025776095,-0.2336455083525955,0.0,0.7528435968954115,0.48235144540751757,-1.0328831179124975,0,1,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.8467233144158651,0.18046787130944547,-0.39592540296765594,-0.3264900671789613,1.1588413906330346,-0.3273751528441557,debt consolidation,Short Term,-0.3665729072265491,-0.6534173539518885,-0.45098895963073193,-0.23772419707832212,0.0,-0.4657383896174054,0.38026293518525706,-0.7300317155803541,0,0,0,0
Own Home,-0.7030544882799087,3 years,-0.1031789807490464,0.1748283522297267,0.6878672689399119,-0.4362913357213527,1.6169031898386654,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3677730129561637,-0.4086221116024959,-1.0437509284974906,-0.2424826672583365,0.0,-0.9287840707688028,0.07245349190763398,0.48405841819871553,0,1,0,1
Home Mortgage,0.48828665780309277,3 years,-0.1031789807490464,-0.029481981099391662,1.9563657630160793,-0.13788358462089684,-0.3264900671789613,0.6729558671563419,-0.3273751528441557,debt consolidation,Short Term,-0.3650799921952073,-0.4127750404176262,-0.4745709629551046,-0.22616791235543005,0.0,-0.9509006942280055,0.2426482147155022,-0.3453245833164813,0,0,0,0
Rent,-0.2027334643907894,5 years,-0.1031789807490464,-1.0510336477449835,0.5328285641083808,0.21377894818249518,-0.3264900671789613,0.49627022225572637,-0.3273751528441557,debt consolidation,Short Term,-0.36638526182896336,0.39704607853278134,-0.5008577121804806,-0.23772419707832212,0.0,-0.5329272374656975,-0.5173132954018826,0.9744364096961983,0,0,0,0
